title,abstract,SourceUrl,files
BACK MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_bmatter,[]
FIELD THEORIES ON CANONICAL AND LIE-ALGEBRA NONCOMMUTATIVE SPACETIMES,"Field theories on canonical noncommutative spacetimes, which are being studied also in connection with string theory, and on k-Minkowski spacetime, which is a popular example of Lie-algebra noncommutative spacetime, can be naturally constructed by introducing a suitable generating functional for Green functions in energy-momentum space. Direct reference to a star product is not necessary. It is sufficient to make use of the simple properties that the Fourier transform preserves in these spacetimes and establish the rules for products of wave exponentials that are dictated by the non-commutativity of the coordinates. The approach also provides an elementary description of “planar” and “non-planar” Feynman diagrams. We also comment on the rich phenomenology emerging from the analysis of these theories.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0027,[]
PHYSICS WITH LARGE EXTRA DIMENSIONS,"A theory with such a mathematical beauty cannot be wrong: this was one of the main arguments in favor of string theory, which unifies all known physical theories of fundamental interactions in a single coherent description of the universe. But no one has ever observed strings, not even indirectly, neither the space of extra dimensions where they live. However, there is a hope that the “hidden” dimensions of string theory are much larger than what we thought in the past and they become within experimental reach in the near future, together with the strings themselves.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0025,[]
OPEN-STRING MODELS WITH BROKEN SUPERSYMMETRY,"I review the salient features of three classes of open-string models with broken supersymmetry. These suffice to exhibit, in relatively simple settings, the two phenomena of “brane supersymmetry” and “brane supersymmetry breaking”. In the first class of models, to lowest order supersymmetry is broken both in the closed and in the open sectors. In the second class of models, to lowest order supersymmetry is broken in the closed sector, but is ",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0024,[]
SPIN FOAMS AS FEYNMAN DIAGRAMS,"It has been recently shown that a certain non-topological spin foam model can be obtained from the Feynman expansion of a field theory over a group. The field theory defines a natural “sum over triangulations”, which removes the cut off on the number of degrees of freedom and restores full covariance. The resulting formulation is completely background independent: spacetime emerges as a Feynman diagram, as it did in the old two-dimensional matrix models. We show here that ",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0023,[]
BACK MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_bmatter,[]
BACK MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_bmatter,[]
"Hot Topics, Recent Advances and Novel Approaches for Clinical Intervention",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0014,[]
ABCG5/8 and Its Role in Sterol Homeostasis,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0013,[]
The ABCD Subfamily: Peroxisomal Transporters in Health and Disease,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0012,[]
ABCC8: Physiology and Pathology,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0011,[]
CFTR: Understanding the Cause and Influencing the Outcome of a Major Genetic Disease,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0010,[]
ABC Transporter Mutations in Heritable Skin Diseases: The ABCC6 and ABCA12 Genes,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0009,[]
The Role of ABCC Family Members in the Disposition of Endogenous Compounds and Drugs,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0008,[]
The Role of the Antigen Translocation Machinery TAP in Adaptive Immunity,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0006,[]
Chapter 5: Concluding Remarks and Directions for Future Research,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0005,[]
Chapter 4: Growth Slowdown Analysis by Income Thresholds for India’s Sub-National Economies,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0004,[]
Chapter 3: 2016 Annual Update on Competitiveness for Five Regions of India,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0003,[]
Chapter 2: 2016 Annual Update on Competitiveness for 35 Sub-National Economies of India,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0002,[]
Chapter 1: Introduction,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_fmatter,[]
ABCA4 and Its Role in the Visual Cycle and Inherited Retinal Degenerative Diseases,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0005,[]
ABCB1 and ABCG2: Deciphering the Role of Human Efflux Proteins in Cellular and Tissue Permeability,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0004,[]
Bile Formation and the Enterohepatic Circulation,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0003,[]
"General Introduction, Structure and Likely Mechanism of Action of ABC Transport Proteins",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_0001,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_fmatter,[]
Other Perspectives,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0010,[]
Experimental Tests of Gravitational Theories,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0009,[]
[]
Gauge Theories of Gravity,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0007,[]
Quantum Gravity and ‘Ghosts’,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0006,[]
Accelerated Frames: Generalizing the Lorentz Transformations,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0005,[]
Yang-Mills' Deepest Insight and Its Relation to Gravity,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0004,[]
The Scalar-Tensor Theory of Gravity,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0003,[]
Einstein's Deepest Insight and Its Early Impacts,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0002,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_fmatter,[]
GAMMA RAY BURSTS: SOME FACTS AND IDEAS,"Gamma Ray Bursts (GRBs) are the most explosive events after the big bang: their energy output corresponds to a sizeable fraction of a solar mass entirely converted into energy in a few seconds. Although many questions about their progenitors remain to be answered, it is likely that they are generated by a newly formed and fast spinning black hole. The colossal power characterizing GRBs is carried by a surprisingly small amount of matter, which is accelerated to speeds differing from c by one part in ten thousands. GRBs are then the most (special and general) relativistic objects we know of. Since GRBs are the brightest sources at high redshift, albeit for a limited amount of time, they are also the best torchlights we have to shine the far universe.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0021,[]
WHAT CAN WE LEARN ABOUT NEUTRON STARS FROM GRAVITY-WAVE OBSERVATIONS?,"In the next few years, the first detections of gravity-wave signals using Earth-based interferometric detectors will begin to provide precious new information about the structure and dynamics of compact bodies such as neutron stars. The intrinsic weakness of gravity-wave signals requires a proactive approach to modeling the prospective sources and anticipating the shape of the signals that we seek to detect. Full-blown 3-D numerical simulations of the sources are playing and will play an important role in planning the gravity-wave data-analysis effort. I review some recent analytical and numerical work on neutron stars as sources of gravity waves.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0020,[]
INSTABILITIES OF RELATIVISTIC STARS,"Recent developments on the rotational instabilities of relativistic stars are reviewed. The article provides an account of the theory of stellar instabilities with emphasis on the rotational ones. Special attention is being paid to the study of these instabilities in the general relativistic regime. Issues such as the existence relativistic r-modes, the existence of a continuous spectrum and the CFS instability of the w-modes are discussed in the second half of the article.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0019,[]
THE VIRGO PROJECT,Please refer to full text.,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0017,[]
WHAT GRAVITATIONAL SIGNALS SAY ABOUT THE STRUCTURE AND THE EVOLUTION OF ASTROPHYSICAL SOURCES,"Gravitational waves transport very detailed information on the structure and evolution of astrophysical sources. For instance a binary system in the early stages of its evolution emits a wavetrain at specific frequencies that depend on the characteristics of the obital motion; as the orbit shrinks and circularize, due to radiation reaction effects, the orbiting bodies get closer and tidally interact. This interaction may result in the excitation of the proper modes of oscillation of the stars, and in the emission of gravitational signals that carry information on the mode frequencies, and consequently on the equation of state in the stellar interior. These phenomena may occur either in solar type stars with orbiting planets and in compact binaries, and in this lecture we will discuss different approaches that can be used to study these processes in the framework of General Relativity.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0015,[]
GRAVITATIONAL RADIATION: A TOOL FOR TESTING GENERAL RELATIVITY,"The regular observation of gravitational radiation by a world-wide network of resonant and laser-interferometric detectors will usher in a new form of astronomy. At the same time, it will provide new and interesting tests of general relativity. We review the current empirical status of general relativity, and discuss three areas in which direct observation of gravitational radiation could test the theory further: polarization of the waves, speed of the waves, and back-reaction of the waves on the evolution of the source.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0014,[]
THE EARLY UNIVERSE ODYSSEY WITH GRAVITATIONAL WAVES,"This contribution summarizes some recent work on gravitational-wave astronomy and, especially, on the generation and detection of relic gravitational waves. We begin with a brief discussion of astrophysical sources of gravitational waves that are likely to be detected first by the coming in operation laser interferometers, such as GEO, LIGO, VIRGO. Then, we proceed to relic gravitational waves emphasizing their quantum-mechanical origin and the inevitability of their existence. Combining the theory with available observations, we discuss the prospects of direct detection of relic gravitational waves. A considerable part of the paper is devoted to comparison of relic gravitational waves with the density perturbations of quantum-mechanical origin. It is shown how the phenomenon of squeezing of quantum-mechanically generated cosmological perturbations manifests itself in the periodic structures of the metric power spectra and in the oscillatory behaviour of the CMBR multipoles C",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0013,[]
IMAGING THE EARLY UNIVERSE WITH THE BOOMERANG EXPERIMENT,"The BOOMERanG experiment has recently detected temperature fluctuations the Cosmic Microwave Background (CMB), the otherwise isotropic radiation coming from the early Universe. These anisotropies have a low contrast (about 30 ppm) and feature a peculiar angular power spectrum at angles corresponding to sub-horizon scales at recombination. In the current cosmological model, these structures result from acoustic oscillations in the primeval plasma. In the framework of the Hot Big Bang theory with the inflationary hypothesis, the statistical properties of the image of the CMB allow us to measure most of the cosmological parameters.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0012,[]
THE INFLATIONARY UNIVERSE,We feel lucky that at the time of this Conference there is more and more evidence that there was an inflationary epoch very early in the history of the universe. In this talk we will describe how we might be able to get some understanding of the paradigm of inflation.,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0011,[]
COMMENTS ON COSMOLOGY 2001,"This article gives a brief survey of cosmology to the present day, and then explores a positive but critical approach, looking in turn at issues arising in observations, geometry, and physics, and at the foundational (philosophical) issues that necessarily arise.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0010,[]
GRAVITATION AND NONLOCALITY,The physical basis of the standard theory of general relativity is examined and a nonlocal theory of accelerated observers is described that involves a natural generalization of the hypothesis of locality. The nonlocal theory is confronted with experiment via an indirect approach. The implications of the results for gravitation are briefly discussed.,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0003,[]
"2001: A SPACETIME ODYSSEY, INTRODUCTION",Please refer to full text.,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0001,[]
FRONT MATTER,Foreword,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_fmatter,[]
Reflections on ASEF,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0013,[]
Sweden's Contribution to the ASEM Informal Seminars on Human Rights,"Launched in 1997 by Sweden and France, the Asia-Europe Meeting (ASEM) Informal Seminar on Human Rights has become one of the longest lasting components of ASEM Tangible Cooperation. Co-organised with the Philippines, the 15",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0012,[]
Role of Culture and the Arts for the Promotion of Mutual Understanding and Development between Asia and Europe,"As Minister of Culture, Sports and Tourism of the Republic of Korea, I am pleased to send heartfelt congratulations on the 20",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0011,[]
The Economic and Social Significance of Creativity,In reflecting in this essay for the Asia-Europe Meeting (ASEM) 20,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0010,[]
Connectivity as the Key Feature of ASEM's Third Decade,2016 is a critical year for Asia-Europe partnership as we prepare to celebrate the 20,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0009,[]
Building a Joint Future for ASEM: View from Kazakhstan,"From its first days as an independent country, Kazakhstan has been guided by the principle of “economy first and then politics”. Thanks to this principle and the leadership of President Nursultan NAZARBAYEV, our country has developed its economy very rapidly.",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0008,[]
HIGH PRECISION GRAVITY MEASUREMENTS BY ATOM INTERFEROMETRY,"Experiments in progress, planned or simply being considered to perform accurate measurements of gravitational field properties using new quantum devices based on ultracold atoms are presented.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0009,[]
Japan's Initiative for the Asia-Europe Meeting (ASEM),"In 2016, we will be celebrating the 20",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0007,[]
NEW TESTS OF THE STRONG EQUIVALENCE PRINCIPLE AND OF THE INVERSE SQUARE LAW,"This paper reviews recent tests by the Eöt-Wash group of two basic questions regarding gravity. 1. How does gravity beget gravity, i.e. what is the weight of gravity itself? 2. Could gravity so weak because it propagates in “large” extra dimensions that are not accessible to other forces?",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0008,[]
FRAME-DRAGGING AND GRAVITOMAGNETISM: THEORY AND EXPERIMENT,"After a brief introduction on frame-dragging and gravitomagnetic field, including an invariant characterization of gravitomagnetism, we describe the phenomena due to spin on test gyroscopes, test particles, clocks and photons.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0007,[]
Making Employability Work: Indonesia's Experience,"The spread and spirit of democracy has encouraged people from diverse backgrounds to engage in a harmonious dialogue on a wide range of issues. The Asia-Europe Meeting (ASEM) has undertaken an important role in bringing countries from Asia and Europe together to discuss essential matters, including those in the education area. Since the 1",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0005,[]
THE EQUIVALENCE PRINCIPLE: FROM ORIGINS TO ITS FUTURE USES,"Einstein's Equivalence Principle, his grand hypothesis that locally united gravity and inertia, and which led the way toward the full theory of general relativity, is still today being subjected to some of the most precision tests in physics. One of the most sensitive ways to find any additional very weak, long range interaction between matter is to search for a non-universality of gravitational free fall rates. And one of the best ways to test whether the space-time arena's geometry is established solely by the metric tensor field or by also other participating (scalar) fields, is to test the universality of free fall among celestial bodies. We continue today a 400 year lineage of such experiments because they still raise fundamental questions about the details of physical law.",https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0004,[]
20 Years of Asia-Europe Meeting from 1996 to 2016: An Active Partnership – Ready for the Next Decades,"When I think about Asia, it is the busy street-life and the modern skylines of so many vibrant Asian cities which first come to my mind. They are the most visible signs of the Asia-Pacific's steady rise and its impressive growth rates, which are also mirrored by the latest trade figures for Germany: in 2015, the German trade volume with the Asia-Pacific countries grew by 12.7% in imports alone, thereby amounting to a total trade volume of approximately 340 billion Euros. Trade between Asia and Europe is only one aspect. Connectivity is the new name of the game. This is where the Asia-Europe Meeting (ASEM) excels: ASEM stands for networking, joining, connecting — ASEM is 100% connectivity.",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0004,[]
Connectivity: Shaping the Future of ASEM,"The global economy has experienced intricate and volatile developments in recent years. The economic growth forecasts have been repeatedly downgraded and the growth rate of world trade is dropping sharply. Developed economies are on a weak recovery and still fraught with destabilising factors such as the debt crisis and population ageing. The growth of emerging economies slowed significantly while economic and financial risks are piling up. In a time of post-crisis, the world economy risks the possibility of entering into a “new normal” of prolonged low-speed growth. All countries are faced with the urgent task of finding new paths to sustain growth and withstand risks. Against such a background, connectivity has become the new focus of both Asian and European countries.",https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0003,[]
Building on 20 Years of ASEM: Expanding Connectivity and Inclusion,The 20,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0002,[]
FRONT MATTER,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_fmatter,[]
Feynman Path Integral,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0016,[]
"Bohm and Bell, Clauser and Aspect",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0015,[]
"Einstein, Podolsky, and Rosen",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0014,[]
Bohr's Interpretation,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0013,[]
Heisenberg's Uncertainty Principle,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0012,[]
Born's Interpretation,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0011,[]
Schrödinger's Wave Mechanics,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0010,[]
Dirac's Quantum Mechanics,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0009,[]
"Born, Heisenberg and Jordan",The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0008,[]
Heisenberg Invents Quantum Dynamics,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0007,[]
Kramers and Heisenberg,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0006,[]
de Broglie Waves,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0005,[]
Einstein and Compton,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0003,[]
Planck Invents the Quantum,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0002,[]
Introduction,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0001,[]
THE TWISTOR APPROACH TO SPACE-TIME STRUCTURES,"An outline of twistor theory is presented. Initial motivations (from 1963) are given for this type of non-local geometry, as an intended scheme for unifying quantum theory and space-time structure. Basic twistor geometry and algebra is exhibited, and it is shown that this provides a complex-manifold description of classical (spinning) massless particles. Simple quantum commutation rules lead to a concise representation of massless particle wavefunctions, in terms of contour integrals or (more profoundly) holomorphic 1st cohomology. Non-linear versions give elegant representations of anti-self-dual Einstein (or Yang-Mills) fields, describing left-handed non-linear gravitons (or Yang-Mills particles). A brief outline of the current status of the ‘googly problem’ is provided, whereby the right-handed particles would also be incorporated.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0017,[]
CAUSAL SETS AND THE DEEP STRUCTURE OF SPACETIME,The causal set approach to quantum gravity embodies the concepts of causality and discreteness. This article explores some foundational and conceptual issues within causal set theory.,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0016,[]
LOOP QUANTUM COSMOLOGY,"The expansion of our universe, when followed backward in time, implies that it emerged from a phase of huge density, the big bang. These stages are so extreme that classical general relativity combined with matter theories is not able to describe them properly, and one has to refer to quantum gravity. A complete quantization of gravity has not yet been developed, but there are many results about key properties to be expected. When applied to cosmology, a consistent picture of the early universe arises which is free of the classical pathologies and has implications for the generation of structure which are potentially observable in the near future.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0014,[]
QUANTUM GEOMETRY AND ITS RAMIFICATIONS,"The goal of this article is to present a broad perspective on loop quantum gravity, a non-perturbative, background independent approach to the problem of unification of general relativity and quantum physics, based on a specific theory of quantum Riemannian geometry. The chapter is addressed to non-experts. Therefore, the emphasis is on underlying ideas, conceptual issues and the overall status of the program rather than mathematical details and associated technical subtleties. This review complements that by Martin Bojowald which focusses on applications of quantum geometry to cosmology.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0013,[]
SPACETIME IN SEMICLASSICAL GRAVITY,"This article will summarize selected aspects of the semiclassical theory of gravity, which involves a classical gravitational field coupled to quantum matter fields. Among the issues which will be discussed are the role of quantum effects in black hole physics and in cosmology, the effects of quantum violations of the classical energy conditions, and inequalities which constrain the extent of such violations. We will also examine the first steps beyond semiclassical gravity, when the effects of spacetime geometry fluctuations start to appear.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0011,[]
Beyond Einstein: Unifying General Relativity with Quantum Physics,"…a really new field of experience will always lead to crystallization of a new system of scientific concepts and laws…when faced with essentially new intellectual challenges, we continually follow the example of Columbus who possessed the courage to leave the known world in almost the insane hope of finding land again beyond the sea.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_others03,[]
RELATIVITY IN THE GLOBAL POSITIONING SYSTEM,"The Global Positioning System (GPS) uses accurate, stable atomic clocks in satellites and on the ground to provide world-wide position and time determination. These clocks have gravitational and motional frequency shifts which are so large that, without carefully accounting for numerous relativistic effects, the system would not work. This article discusses the conceptual basis, founded on special and general relativity, for navigation using GPS. Relativistic principles and effects of practical importance include the constancy of the speed of light, the equivalence principle, the Sagnac effect, time dilation, gravitational frequency shifts, and relativity of synchronization. Experimental tests of relativity obtained with a GPS receiver aboard the TOPEX/POSEIDON satellite will be discussed. Recently frequency jumps arising from satellite orbit adjustments have been identified as relativistic effects.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0010,[]
RECEIVING GRAVITATIONAL WAVES,"The quest for successful reception of gravitational waves is a long story, with the ending still to be written. In this article, I trace the story from thought experiment, through increasingly sophisticated design and prototyping stages, to the point where observations of unprecedented sensitivity are now getting under way. In the process, one can see the sort of effort that is required to transform beautiful and simple relativistic ideas into sensitive experiments that actually work.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0009,[]
PROBING SPACE-TIME THROUGH NUMERICAL SIMULATIONS,Einstein's equations describe gravity using an elegant but complicated set of equations. Finding astrophysically relevant solutions to these equations requires the most sophisticated numerical algorithms and powerful supercomputers available. The search for astrophysical solutions has made numerical relativity one of the most active areas of research in gravitational physics. Of particular interest in numerical relativity has been simulating the inspiral and coalescence of compact binaries involving black holes and neutrons stars. The outcome from these simulations will bring general relativity into harmony with the observations of gravitational radiation that are expected to take place in the immediate future. This article highlights current progress in numerical relativity. It also attempts to envision the future of this field and its integration with gravitational wave astronomy.,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0006,[]
THE PHYSICAL BASIS OF BLACK HOLE ASTROPHYSICS,"Once considered only mathematical odditites, black holes are now recognized as important astrophysical objects. This article focuses on the physics of black holes that relates to their astrophysical roles.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0005,[]
BLACK HOLES – AN INTRODUCTION,"This chapter is an introduction to the mathematical aspects of the theory of black holes, solutions of vacuum Einstein equations, possibly with a cosmological constant, in arbitrary dimensions.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0004,[]
THE NATURE OF SPACETIME SINGULARITIES,Present knowledge about the nature of spacetime singularities in the context of classical general relativity is surveyed. The status of the BKL picture of cosmological singularities and its relevance to the cosmic censorship hypothesis are discussed. It is shown how insights on cosmic censorship also arise in connection with the idea of weak null singularities inside black holes. Other topics covered include matter singularities and critical collapse. Remarks are made on possible future directions in research on spacetime singularities.,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0003,[]
"GRAVITATIONAL BILLIARDS, DUALITIES AND HIDDEN SYMMETRIES","The purpose of this article is to highlight the fascinating, but only very incompletely understood relation between Einstein's theory and its generalizations on the one hand, and the theory of indefinite, and in particular hyperbolic, Kac Moody algebras on the other. The elucidation of this link could lead to yet another revolution in our understanding of Einstein's theory and attempts to quantize it.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0002,[]
Einstein's Universe: Ramifications of General Relativity,"When Henry Moore visited the University of Chicago … I had the occasion to ask him how one should view sculpture: from afar or from nearby. Moore's response was that the greatest sculpture can be viewed —indeed should be viewed— from all distances since new aspect of beauty will be revealed at every scale. In the same way, the general theory of relativity reveals strangeness in the proportion at any level in which one may explore its consequences.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_others02,[]
"DEVELOPMENT OF THE CONCEPTS OF SPACE, TIME AND SPACE-TIME FROM NEWTON TO EINSTEIN","The concept of physical change brings together the concepts of space and time. The evolution of the latter two concepts, and of relation between them, in physical theories from Newtonian mechanics to general relativity is outlined, culminating in the development of the concept of space-time and its dynamization. The chrono-geometrical and inertio-gravitational space-time structures are defined, and the compatibility relations between the two are discussed. The philosophical debate between absolute and relational concepts of space and then of space-time is reviewed, as is the contrast between pre-general-relativistic theories with fixed background space-time structures and background-free general relativistic theories. Some implications of this contrast for the problem of quantum gravity are indicated.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0001,[]
From Newton to Einstein: Paradigm Shifts,"It is as if a wall which separated us from the truth has collapsed. Wider expanses and greater depths are now exposed to the searching eye of knowledge, regions of which we had not even a pre-sentiment.",https://www.worldscientific.com/doi/abs/10.1142/9789812700988_others01,[]
[]
Chapter 4: The (1+1)-Dimensional Nonlinear Universe,The following sections are included: ,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0004,[]
Chapter 3: Description of Events in the Inverse Graph,It is now quite reasonable to regard the collection of ,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0003,[]
Chapter 2: Recursive Construction,The purpose of this Chapter 2 is to fill in the details of the full recursive construction of creation table 𝕋,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0002,[]
Chapter 1: Introduction and Point of View,"In this opening chapter, a synthesis is given of the results found in Refs. [1-5, 15-19]. The ideas, procedures, and definitions introduced in this Chapter are drawn from these references. Slight variations in notations may occur. The idea of this overview is to capture many of the over-riding features of the so-called ζ-evolution of the various graphs without giving all the many details needed for their complete description.",https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0001,[]
