MissionName,Url,AddTime,Statu
测试03,https://www.worldscientific.com/action/showPublications,2019-01-17 18:01:20,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-01-17 18:01:21,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-01-17 18:01:25,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-17 18:01:44,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-17 18:01:48,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7206?cookieSet=1,2019-01-17 18:01:59,failure
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=0&,2019-01-17 18:02:02,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-01-17 18:02:04,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-17 18:02:05,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-17 18:02:07,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-17 18:02:07,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-01-17 18:02:09,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4794,2019-01-17 18:02:10,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-01-17 18:02:12,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-17 18:02:13,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-17 18:02:15,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-01-17 18:02:15,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-17 18:02:17,success
测试03,https://www.worldscientific.com/series/100ygr,2019-01-17 18:02:18,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-17 18:02:20,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-01-17 18:02:22,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-01-17 18:02:22,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-01-17 18:02:23,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-17 18:02:25,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-01-17 18:02:25,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-17 18:02:26,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-17 18:02:28,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_bmatter,2019-01-17 18:02:29,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-01-17 18:02:30,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_0006,2019-01-17 18:02:32,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-01-17 18:02:33,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-17 18:02:34,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_0005,2019-01-17 18:02:35,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-17 18:02:37,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-17 18:02:38,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_0004,2019-01-17 18:02:39,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812812360_bmatter,2019-01-17 18:02:40,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812812360_0008,2019-01-17 18:02:41,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-01-17 18:02:42,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-01-17 18:02:43,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-17 18:02:45,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813209107_bmatter,2019-01-17 18:02:46,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813209107_0010,2019-01-17 18:02:46,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_bmatter,2019-01-17 18:02:47,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0013,2019-01-17 18:02:49,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814537926,2019-01-17 18:02:50,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_0012,2019-01-17 18:02:51,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814425810_0019,2019-01-17 18:02:52,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_bmatter,2019-01-17 18:02:54,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0017,2019-01-17 18:02:55,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_bmatter,2019-01-17 18:02:57,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0016,2019-01-17 18:02:57,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0020,2019-01-17 18:02:59,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0019,2019-01-17 18:03:00,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0018,2019-01-17 18:03:01,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814307154_0001,2019-01-17 18:03:02,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_bmatter,2019-01-17 18:03:04,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_bmatter,2019-01-17 18:03:04,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0007,2019-01-17 18:03:06,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0006,2019-01-17 18:03:07,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0005,2019-01-17 18:03:09,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0004,2019-01-17 18:03:10,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0003,2019-01-17 18:03:11,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0002,2019-01-17 18:03:12,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0001,2019-01-17 18:03:13,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_fmatter,2019-01-17 18:03:14,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0006,2019-01-17 18:03:16,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0005,2019-01-17 18:03:17,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0004,2019-01-17 18:03:19,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0003,2019-01-17 18:03:20,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0002,2019-01-17 18:03:21,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_0001,2019-01-17 18:03:22,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_fmatter,2019-01-17 18:03:23,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814307154_fmatter,2019-01-17 18:03:25,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0017,2019-01-17 18:03:26,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0016,2019-01-17 18:03:27,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0015,2019-01-17 18:03:28,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0014,2019-01-17 18:03:30,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0013,2019-01-17 18:03:31,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0012,2019-01-17 18:03:32,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0011,2019-01-17 18:03:33,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0010,2019-01-17 18:03:35,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0009,2019-01-17 18:03:36,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0008,2019-01-17 18:03:37,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0007,2019-01-17 18:03:39,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0006,2019-01-17 18:03:41,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0001,2019-01-17 18:03:51,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_fmatter,2019-01-17 18:03:52,success
测试03,https://www.worldscientific.com/action/showPublications,2019-01-17 18:03:52,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0003,2019-01-17 18:03:52,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0002,2019-01-17 18:03:53,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0015,2019-01-17 18:03:53,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0013,2019-01-17 18:03:54,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0012,2019-01-17 18:03:57,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0014,2019-01-17 18:03:58,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_others03,2019-01-17 18:03:59,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0009,2019-01-17 18:04:01,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_0008,2019-01-17 18:04:02,failure
