MissionName,Url,AddTime,Statu
测试03,https://www.worldscientific.com/action/showPublications,2019-01-17 18:46:36,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=0,2019-01-17 18:46:37,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-01-17 18:46:39,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-01-17 18:46:49,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-01-17 18:46:57,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-17 18:46:59,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-17 18:47:11,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9603?cookieSet=1,2019-01-17 18:47:14,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-01-17 18:47:17,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-01-17 18:47:19,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4794,2019-01-17 18:47:19,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-17 18:47:20,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-17 18:47:22,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-01-17 18:47:23,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-17 18:47:25,success
测试03,https://www.worldscientific.com/series/100ygr,2019-01-17 18:47:25,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-01-17 18:47:26,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7206,2019-01-17 18:47:28,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-17 18:47:29,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-17 18:47:30,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-17 18:47:31,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-01-17 18:47:32,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-17 18:47:33,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-17 18:47:35,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=6,2019-01-17 18:47:36,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-01-17 18:47:37,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4794,2019-01-17 18:47:40,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-17 18:47:41,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-17 18:47:43,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-01-17 18:47:43,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-17 18:47:45,failure
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=5,2019-01-17 18:47:47,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=4,2019-01-17 18:47:48,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7206,2019-01-17 18:47:49,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-17 18:47:50,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=3,2019-01-17 18:47:52,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-17 18:47:53,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-01-17 18:47:54,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_bmatter,2019-01-17 18:47:55,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-17 18:47:57,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3338,2019-01-17 18:47:58,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814307758_bmatter,2019-01-17 18:47:59,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814307758_0005,2019-01-17 18:48:00,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812799760_bmatter,2019-01-17 18:48:02,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_bmatter,2019-01-17 18:48:03,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_bmatter,2019-01-17 18:48:04,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0020,2019-01-17 18:48:05,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0019,2019-01-17 18:48:07,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5499,2019-01-17 18:48:09,success
